variable,value,path_1,path_2,path_3,path_4,json_name,json_1,json_2,data_type
comments_and_reactions/your_comment_active_days.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",comments_and_reactions,,,,your_comment_active_days.json,label_values,label,
comments_and_reactions/your_comment_active_days.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",comments_and_reactions,,,,your_comment_active_days.json,label_values,value,
comments_and_reactions/your_comment_active_days.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",comments_and_reactions,,,,your_comment_active_days.json,fbid,,string
comments_and_reactions/likes_and_reactions_1.json,"{'timestamp': 'number', 'data': [{'reaction': {'reaction': 'string', 'actor': 'string'}}], 'title': 'string'}",comments_and_reactions,,,,likes_and_reactions_1.json,timestamp,,number
comments_and_reactions/likes_and_reactions_1.json,"{'timestamp': 'number', 'data': [{'reaction': {'reaction': 'string', 'actor': 'string'}}], 'title': 'string'}",comments_and_reactions,,,,likes_and_reactions_1.json,data,reaction,
comments_and_reactions/likes_and_reactions_1.json,"{'timestamp': 'number', 'data': [{'reaction': {'reaction': 'string', 'actor': 'string'}}], 'title': 'string'}",comments_and_reactions,,,,likes_and_reactions_1.json,title,,string
messages/messaging_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messaging_settings.json,media,,array
messages/messaging_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messaging_settings.json,label_values,label,
messages/messaging_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messaging_settings.json,label_values,value,
messages/messaging_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messaging_settings.json,fbid,,string
messages/messenger_ui_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messenger_ui_settings.json,media,,array
messages/messenger_ui_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messenger_ui_settings.json,label_values,label,
messages/messenger_ui_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messenger_ui_settings.json,label_values,value,
messages/messenger_ui_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messenger_ui_settings.json,fbid,,string
messages/messenger_active_status_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messenger_active_status_settings.json,media,,array
messages/messenger_active_status_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messenger_active_status_settings.json,label_values,label,
