id,column_name,path,list_path,subfield_path,var_type,data_type,json_name,file_path,duplicate_flag
use_cross-app_messaging:Time Upgraded:href,href,"['settings_upgraded_to_cross_app_messaging', 'string_map_data', 'Time Upgraded', 'href']",,"[""settings_upgraded_to_cross_app_messaging"", ""string_map_data"", ""Time Upgraded"", ""href""]",static,string,use_cross-app_messaging.json,preferences/media_settings/use_cross-app_messaging.json,Yes
use_cross-app_messaging:Time Upgraded:href,href,"['settings_upgraded_to_cross_app_messaging', 'string_map_data', 'Time Upgraded', 'href']",,"[""settings_upgraded_to_cross_app_messaging"", ""string_map_data"", ""Time Upgraded"", ""href""]",static,string,use_cross-app_messaging.json,preferences/media_settings/use_cross-app_messaging.json,Yes
use_cross-app_messaging:Time Upgraded:value,value,"['settings_upgraded_to_cross_app_messaging', 'string_map_data', 'Time Upgraded', 'value']",,"[""settings_upgraded_to_cross_app_messaging"", ""string_map_data"", ""Time Upgraded"", ""value""]",static,string,use_cross-app_messaging.json,preferences/media_settings/use_cross-app_messaging.json,Yes
use_cross-app_messaging:Time Upgraded:value,value,"['settings_upgraded_to_cross_app_messaging', 'string_map_data', 'Time Upgraded', 'value']",,"[""settings_upgraded_to_cross_app_messaging"", ""string_map_data"", ""Time Upgraded"", ""value""]",static,string,use_cross-app_messaging.json,preferences/media_settings/use_cross-app_messaging.json,Yes
use_cross-app_messaging:Time Upgraded:timestamp,timestamp,"['settings_upgraded_to_cross_app_messaging', 'string_map_data', 'Time Upgraded', 'timestamp']",,"[""settings_upgraded_to_cross_app_messaging"", ""string_map_data"", ""Time Upgraded"", ""timestamp""]",static,number,use_cross-app_messaging.json,preferences/media_settings/use_cross-app_messaging.json,Yes
use_cross-app_messaging:Time Upgraded:timestamp,timestamp,"['settings_upgraded_to_cross_app_messaging', 'string_map_data', 'Time Upgraded', 'timestamp']",,"[""settings_upgraded_to_cross_app_messaging"", ""string_map_data"", ""Time Upgraded"", ""timestamp""]",static,number,use_cross-app_messaging.json,preferences/media_settings/use_cross-app_messaging.json,Yes
comments_allowed_from:href,href,"['settings_allow_comments_from', 'string_map_data', 'Comments Allowed From', 'href']",,"[""settings_allow_comments_from"", ""string_map_data"", ""Comments Allowed From"", ""href""]",static,string,comments_allowed_from.json,preferences/media_settings/comments_allowed_from.json,Yes
comments_allowed_from:href,href,"['settings_allow_comments_from', 'string_map_data', 'Comments Allowed From', 'href']",,"[""settings_allow_comments_from"", ""string_map_data"", ""Comments Allowed From"", ""href""]",static,string,comments_allowed_from.json,preferences/media_settings/comments_allowed_from.json,Yes
comments_allowed_from:value,value,"['settings_allow_comments_from', 'string_map_data', 'Comments Allowed From', 'value']",,"[""settings_allow_comments_from"", ""string_map_data"", ""Comments Allowed From"", ""value""]",static,string,comments_allowed_from.json,preferences/media_settings/comments_allowed_from.json,Yes
comments_allowed_from:value,value,"['settings_allow_comments_from', 'string_map_data', 'Comments Allowed From', 'value']",,"[""settings_allow_comments_from"", ""string_map_data"", ""Comments Allowed From"", ""value""]",static,string,comments_allowed_from.json,preferences/media_settings/comments_allowed_from.json,Yes
comments_allowed_from:timestamp,timestamp,"['settings_allow_comments_from', 'string_map_data', 'Comments Allowed From', 'timestamp']",,"[""settings_allow_comments_from"", ""string_map_data"", ""Comments Allowed From"", ""timestamp""]",static,number,comments_allowed_from.json,preferences/media_settings/comments_allowed_from.json,Yes
comments_allowed_from:timestamp,timestamp,"['settings_allow_comments_from', 'string_map_data', 'Comments Allowed From', 'timestamp']",,"[""settings_allow_comments_from"", ""string_map_data"", ""Comments Allowed From"", ""timestamp""]",static,number,comments_allowed_from.json,preferences/media_settings/comments_allowed_from.json,Yes
profile_searches:Search:href,href,"['searches_user', 'string_map_data', 'Search', 'href']",,"[""searches_user"", ""string_map_data"", ""Search"", ""href""]",static,string,profile_searches.json,logged_information/recent_searches/profile_searches.json,No
profile_searches:Search:value,value,"['searches_user', 'string_map_data', 'Search', 'value']",,"[""searches_user"", ""string_map_data"", ""Search"", ""value""]",static,string,profile_searches.json,logged_information/recent_searches/profile_searches.json,No
profile_searches:Search:timestamp,timestamp,"['searches_user', 'string_map_data', 'Search', 'timestamp']",,"[""searches_user"", ""string_map_data"", ""Search"", ""timestamp""]",static,number,profile_searches.json,logged_information/recent_searches/profile_searches.json,No
profile_searches:Time:href,href,"['searches_user', 'string_map_data', 'Time', 'href']",,"[""searches_user"", ""string_map_data"", ""Time"", ""href""]",static,string,profile_searches.json,logged_information/recent_searches/profile_searches.json,No
profile_searches:Time:value,value,"['searches_user', 'string_map_data', 'Time', 'value']",,"[""searches_user"", ""string_map_data"", ""Time"", ""value""]",static,string,profile_searches.json,logged_information/recent_searches/profile_searches.json,No
profile_searches:Time:timestamp,timestamp,"['searches_user', 'string_map_data', 'Time', 'timestamp']",,"[""searches_user"", ""string_map_data"", ""Time"", ""timestamp""]",static,number,profile_searches.json,logged_information/recent_searches/profile_searches.json,No
videos_watched:value,value,"['impressions_history_videos_watched', 'string_map_data', 'Author', 'value']",,"[""impressions_history_videos_watched"", ""string_map_data"", ""Author"", ""value""]",static,string,videos_watched.json,ads_information/ads_and_topics/videos_watched.json,No
videos_watched:timestamp,timestamp,"['impressions_history_videos_watched', 'string_map_data', 'Time', 'timestamp']",,"[""impressions_history_videos_watched"", ""string_map_data"", ""Time"", ""timestamp""]",static,number,videos_watched.json,ads_information/ads_and_topics/videos_watched.json,No
in-app_browser_autofill_settings:media,media,['media'],,"[""media""]",skip,array,in-app_browser_autofill_settings.json,personal_information/autofill_information/in-app_browser_autofill_settings.json,No
in-app_browser_autofill_settings:fbid,fbid,['fbid'],,"[""fbid""]",skip,string,in-app_browser_autofill_settings.json,personal_information/autofill_information/in-app_browser_autofill_settings.json,No
subscription_for_no_ads:media,media,['media'],,"[""media""]",skip,array,subscription_for_no_ads.json,ads_information/instagram_ads_and_businesses/subscription_for_no_ads.json,No
