json_name,id,column_name,path,list_path,subfield_path,var_type,data_type,file_path,duplicate_flag
other_categories_used_to_reach_you.json,instagram_ads_and_businesses:other_categories_used_to_reach_you:ent_field_name,nan,"['label_values', 'ent_field_name']",nan,nan,nan,string,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json,No
other_categories_used_to_reach_you.json,instagram_ads_and_businesses:other_categories_used_to_reach_you:label,nan,"['label_values', 'label']",nan,nan,nan,string,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json,No
your_information_download_requests.json,other_activity:your_information_download_requests:ent_field_name,nan,"['label_values', 'ent_field_name']",nan,nan,nan,string,your_instagram_activity/other_activity/your_information_download_requests.json,No
your_information_download_requests.json,other_activity:your_information_download_requests:label,nan,"['label_values', 'label']",nan,nan,nan,string,your_instagram_activity/other_activity/your_information_download_requests.json,No
your_information_download_requests.json,other_activity:your_information_download_requests:timestamp_value,nan,"['label_values', 'timestamp_value']",nan,nan,nan,number,your_instagram_activity/other_activity/your_information_download_requests.json,No
your_information_download_requests.json,other_activity:your_information_download_requests:value,nan,"['label_values', 'value']",nan,nan,nan,string,your_instagram_activity/other_activity/your_information_download_requests.json,No
your_information_download_requests.json,other_activity:your_information_download_requests:vec,nan,"['label_values', 'vec']",nan,nan,nan,array,your_instagram_activity/other_activity/your_information_download_requests.json,No
post_comments_1.json,comments:post_comments_1:Comment:value,nan,"['string_map_data', 'Comment', 'value']",nan,nan,nan,string,your_instagram_activity/comments/post_comments_1.json,No
post_comments_1.json,comments:post_comments_1:Media Owner:value,nan,"['string_map_data', 'Media Owner', 'value']",nan,nan,nan,string,your_instagram_activity/comments/post_comments_1.json,No
post_comments_1.json,comments:post_comments_1:timestamp,nan,"['string_map_data', 'Time', 'timestamp']",nan,nan,nan,number,your_instagram_activity/comments/post_comments_1.json,No
profile_photos.json,content:profile_photos:source_app,nan,"['ig_profile_picture', 'cross_post_source', 'source_app']",nan,nan,nan,string,your_instagram_activity/content/profile_photos.json,Yes
stories.json,content:stories:source_app,nan,"['ig_stories', 'cross_post_source', 'source_app']",nan,nan,nan,string,your_instagram_activity/content/stories.json,No
liked_posts.json,likes:liked_posts:href,nan,"['likes_media_likes', 'string_list_data', 'href']",nan,nan,nan,string,your_instagram_activity/likes/liked_posts.json,Yes
liked_posts.json,likes:liked_posts:value,nan,"['likes_media_likes', 'string_list_data', 'value']",nan,nan,nan,string,your_instagram_activity/likes/liked_posts.json,Yes
liked_posts.json,likes:liked_posts:timestamp,nan,"['likes_media_likes', 'string_list_data', 'timestamp']",nan,nan,nan,number,your_instagram_activity/likes/liked_posts.json,Yes
message_1.json,message_requests:username:message_1:messages:share:link,nan,"['messages', 'share', 'link']",nan,nan,nan,string,your_instagram_activity/messages/message_requests/username/message_1.json,No
message_1.json,message_requests:username:message_1:messages:share:profile_share_username,nan,"['messages', 'share', 'profile_share_username']",nan,nan,nan,string,your_instagram_activity/messages/message_requests/username/message_1.json,No
message_1.json,message_requests:username:message_1:messages:share:profile_share_name,nan,"['messages', 'share', 'profile_share_name']",nan,nan,nan,string,your_instagram_activity/messages/message_requests/username/message_1.json,No
story_likes.json,story_sticker_interactions:story_likes:timestamp,nan,"['story_activities_story_likes', 'string_list_data', 'timestamp']",nan,nan,nan,number,your_instagram_activity/story_sticker_interactions/story_likes.json,No
locations_of_interest.json,information_about_you:locations_of_interest:vec:value,nan,"['label_values', 'vec', 'value']",nan,nan,nan,string,personal_information/information_about_you/locations_of_interest.json,No
blocked_profiles.json,followers_and_following:blocked_profiles:href,nan,"['relationships_blocked_users', 'string_list_data', 'href']",nan,nan,nan,string,connections/followers_and_following/blocked_profiles.json,No
blocked_profiles.json,followers_and_following:blocked_profiles:timestamp,nan,"['relationships_blocked_users', 'string_list_data', 'timestamp']",nan,nan,nan,number,connections/followers_and_following/blocked_profiles.json,No
following.json,followers_and_following:following:href,nan,"['relationships_following', 'string_list_data', 'href']",nan,nan,nan,string,connections/followers_and_following/following.json,Yes
following.json,followers_and_following:following:value,nan,"['relationships_following', 'string_list_data', 'value']",nan,nan,nan,string,connections/followers_and_following/following.json,Yes
following.json,followers_and_following:following:timestamp,nan,"['relationships_following', 'string_list_data', 'timestamp']",nan,nan,nan,number,connections/followers_and_following/following.json,Yes
your_activity_off_meta_technologies.json,apps_and_websites:your_activity_off_meta_technologies:id,nan,"['apps_and_websites_off_meta_activity', 'events', 'id']",nan,nan,nan,number,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies.json,No
your_activity_off_meta_technologies.json,apps_and_websites:your_activity_off_meta_technologies:type,nan,"['apps_and_websites_off_meta_activity', 'events', 'type']",nan,nan,nan,string,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies.json,No
your_activity_off_meta_technologies.json,apps_and_websites:your_activity_off_meta_technologies:timestamp,nan,"['apps_and_websites_off_meta_activity', 'events', 'timestamp']",nan,nan,nan,number,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies.json,No
other_categories_used_to_reach_you.json,instagram_ads_and_businesses:other_categories_used_to_reach_you:value,nan,"['label_values', 'vec', 'value']",nan,nan,nan,string,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json,No
profile_photos.json,content:profile_photos:has_camera_metadata,nan,"['ig_profile_picture', 'media_metadata', 'camera_metadata', 'has_camera_metadata']",nan,nan,nan,boolean,your_instagram_activity/content/profile_photos.json,Yes
stories.json,content:stories:has_camera_metadata,nan,"['ig_stories', 'media_metadata', 'camera_metadata', 'has_camera_metadata']",nan,nan,nan,boolean,your_instagram_activity/content/stories.json,No
eligibility.json,monetization:eligibility:Product Name:href,nan,"['monetization_eligibility', 'string_map_data', 'Product Name', 'href']",nan,nan,nan,string,your_instagram_activity/monetization/eligibility.json,Yes
eligibility.json,monetization:eligibility:Product Name:value,nan,"['monetization_eligibility', 'string_map_data', 'Product Name', 'value']",nan,nan,nan,string,your_instagram_activity/monetization/eligibility.json,Yes
eligibility.json,monetization:eligibility:Product Name:timestamp,nan,"['monetization_eligibility', 'string_map_data', 'Product Name', 'timestamp']",nan,nan,nan,number,your_instagram_activity/monetization/eligibility.json,Yes
eligibility.json,monetization:eligibility:Decision:href,nan,"['monetization_eligibility', 'string_map_data', 'Decision', 'href']",nan,nan,nan,string,your_instagram_activity/monetization/eligibility.json,Yes
eligibility.json,monetization:eligibility:Decision:value,nan,"['monetization_eligibility', 'string_map_data', 'Decision', 'value']",nan,nan,nan,string,your_instagram_activity/monetization/eligibility.json,Yes
eligibility.json,monetization:eligibility:Decision:timestamp,nan,"['monetization_eligibility', 'string_map_data', 'Decision', 'timestamp']",nan,nan,nan,number,your_instagram_activity/monetization/eligibility.json,Yes
eligibility.json,monetization:eligibility:Reason:href,nan,"['monetization_eligibility', 'string_map_data', 'Reason', 'href']",nan,nan,nan,string,your_instagram_activity/monetization/eligibility.json,Yes
eligibility.json,monetization:eligibility:Reason:value,nan,"['monetization_eligibility', 'string_map_data', 'Reason', 'value']",nan,nan,nan,string,your_instagram_activity/monetization/eligibility.json,Yes
eligibility.json,monetization:eligibility:Reason:timestamp,nan,"['monetization_eligibility', 'string_map_data', 'Reason', 'timestamp']",nan,nan,nan,number,your_instagram_activity/monetization/eligibility.json,Yes
saved_posts.json,saved:saved_posts:href,nan,"['saved_saved_media', 'string_map_data', 'Saved on', 'href']",nan,nan,nan,string,your_instagram_activity/saved/saved_posts.json,Yes
saved_posts.json,saved:saved_posts:timestamp,nan,"['saved_saved_media', 'string_map_data', 'Saved on', 'timestamp']",nan,nan,nan,number,your_instagram_activity/saved/saved_posts.json,Yes
