variable,value,path_1,path_2,path_3,path_4,json_name,row_path,col_path_1,col_path_2,col_path_3,col_path_4,col_path_5,data_type,col_path_1_values,col_path_2_values,col_path_3_values,col_path_4_values,col_path_5_values
your_instagram_activity/subscriptions/show_exclusive_story_promo_setting.json,"{'subscriptions_show_story_teaser_setting': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Exclusive Story Promo Setting': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",your_instagram_activity,subscriptions,Missing,Missing,show_exclusive_story_promo_setting.json,subscriptions_show_story_teaser_setting,string_map_data,Exclusive Story Promo Setting,timestamp,Missing,Missing,number,"{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Exclusive Story Promo Setting': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}","{'Exclusive Story Promo Setting': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}","{'href': 'string', 'value': 'string', 'timestamp': 'number'}",number,Missing
ads_information/ads_and_topics/posts_viewed.json,"{'impressions_history_posts_seen': [{'string_map_data': {'Author': {'value': 'string'}, 'Time': {'timestamp': 'number'}}}]}",ads_information,ads_and_topics,Missing,Missing,posts_viewed.json,impressions_history_posts_seen,string_map_data,Author,value,Missing,Missing,string,"{'string_map_data': {'Author': {'value': 'string'}, 'Time': {'timestamp': 'number'}}}","{'Author': {'value': 'string'}, 'Time': {'timestamp': 'number'}}",{'value': 'string'},string,Missing
ads_information/ads_and_topics/posts_viewed.json,"{'impressions_history_posts_seen': [{'string_map_data': {'Author': {'value': 'string'}, 'Time': {'timestamp': 'number'}}}]}",ads_information,ads_and_topics,Missing,Missing,posts_viewed.json,impressions_history_posts_seen,string_map_data,Time,timestamp,Missing,Missing,number,"{'string_map_data': {'Author': {'value': 'string'}, 'Time': {'timestamp': 'number'}}}","{'Author': {'value': 'string'}, 'Time': {'timestamp': 'number'}}",{'timestamp': 'number'},number,Missing
your_instagram_activity/messages/secret_conversations.json,"{'ig_secret_conversations': {'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}}",your_instagram_activity,messages,Missing,Missing,secret_conversations.json,ig_secret_conversations,armadillo_devices,device_type,Missing,Missing,Missing,string,"{'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}","{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}",string,Missing,Missing
your_instagram_activity/messages/secret_conversations.json,"{'ig_secret_conversations': {'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}}",your_instagram_activity,messages,Missing,Missing,secret_conversations.json,ig_secret_conversations,armadillo_devices,device_manufacturer,Missing,Missing,Missing,string,"{'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}","{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}",string,Missing,Missing
your_instagram_activity/messages/secret_conversations.json,"{'ig_secret_conversations': {'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}}",your_instagram_activity,messages,Missing,Missing,secret_conversations.json,ig_secret_conversations,armadillo_devices,device_model,Missing,Missing,Missing,string,"{'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}","{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}",string,Missing,Missing
your_instagram_activity/messages/secret_conversations.json,"{'ig_secret_conversations': {'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}}",your_instagram_activity,messages,Missing,Missing,secret_conversations.json,ig_secret_conversations,armadillo_devices,device_os_version,Missing,Missing,Missing,string,"{'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}","{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}",string,Missing,Missing
your_instagram_activity/messages/secret_conversations.json,"{'ig_secret_conversations': {'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}}",your_instagram_activity,messages,Missing,Missing,secret_conversations.json,ig_secret_conversations,armadillo_devices,last_connected_ip,Missing,Missing,Missing,string,"{'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}","{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}",string,Missing,Missing
your_instagram_activity/messages/secret_conversations.json,"{'ig_secret_conversations': {'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}}",your_instagram_activity,messages,Missing,Missing,secret_conversations.json,ig_secret_conversations,armadillo_devices,last_active_time,Missing,Missing,Missing,number,"{'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}","{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}",number,Missing,Missing
your_instagram_activity/messages/secret_conversations.json,"{'ig_secret_conversations': {'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}}",your_instagram_activity,messages,Missing,Missing,secret_conversations.json,ig_secret_conversations,calls,Missing,Missing,Missing,Missing,array,"{'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': ['array']}",array,Missing,Missing,Missing
