json_name,column_name,path,list_path,subfield_path,var_type,data_type,file_path
subscription_for_no_ads.json,media,['media'],,['media'],static,array,ads_information/instagram_ads_and_businesses/subscription_for_no_ads.json
subscription_for_no_ads.json,fbid,['fbid'],,['fbid'],static,string,ads_information/instagram_ads_and_businesses/subscription_for_no_ads.json
other_categories_used_to_reach_you.json,media,['media'],,['media'],static,array,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json
other_categories_used_to_reach_you.json,fbid,['fbid'],,['fbid'],static,string,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json
locations_of_interest.json,media,['media'],,['media'],static,array,personal_information/information_about_you/locations_of_interest.json
locations_of_interest.json,fbid,['fbid'],,['fbid'],static,string,personal_information/information_about_you/locations_of_interest.json
message_1.json,title,['title'],,['title'],static,string,your_instagram_activity/$USERNAME/message_1.json
message_1.json,is_still_participant,['is_still_participant'],,['is_still_participant'],static,boolean,your_instagram_activity/$USERNAME/message_1.json
message_1.json,thread_path,['thread_path'],,['thread_path'],static,string,your_instagram_activity/$USERNAME/message_1.json
message_1.json,magic_words,['magic_words'],,['magic_words'],static,array,your_instagram_activity/$USERNAME/message_1.json
message_1.json,is_pending,['is_pending'],,['is_pending'],static,boolean,your_instagram_activity/$USERNAME/message_1.json
your_link_history_settings.json,timestamp,['timestamp'],,['timestamp'],static,number,logged_information/link_history/your_link_history_settings.json
your_link_history_settings.json,media,['media'],,['media'],static,array,logged_information/link_history/your_link_history_settings.json
your_link_history_settings.json,fbid,['fbid'],,['fbid'],static,string,logged_information/link_history/your_link_history_settings.json
autofill_information.json,tel,"['ig_autofill_data', 'tel']",,"['ig_autofill_data', 'tel']",static,string,personal_information/autofill_information/autofill_information.json
autofill_information.json,tel_country_code,"['ig_autofill_data', 'tel_country_code']",,"['ig_autofill_data', 'tel_country_code']",static,string,personal_information/autofill_information/autofill_information.json
autofill_information.json,tel_national,"['ig_autofill_data', 'tel_national']",,"['ig_autofill_data', 'tel_national']",static,string,personal_information/autofill_information/autofill_information.json
autofill_information.json,tel_area_code,"['ig_autofill_data', 'tel_area_code']",,"['ig_autofill_data', 'tel_area_code']",static,string,personal_information/autofill_information/autofill_information.json
autofill_information.json,tel_local,"['ig_autofill_data', 'tel_local']",,"['ig_autofill_data', 'tel_local']",static,string,personal_information/autofill_information/autofill_information.json
autofill_information.json,tel_local_prefix,"['ig_autofill_data', 'tel_local_prefix']",,"['ig_autofill_data', 'tel_local_prefix']",static,string,personal_information/autofill_information/autofill_information.json
autofill_information.json,tel_local_suffix,"['ig_autofill_data', 'tel_local_suffix']",,"['ig_autofill_data', 'tel_local_suffix']",static,string,personal_information/autofill_information/autofill_information.json
autofill_information.json,street_address,"['ig_autofill_data', 'street_address']",,"['ig_autofill_data', 'street_address']",static,string,personal_information/autofill_information/autofill_information.json
autofill_information.json,address_line1,"['ig_autofill_data', 'address_line1']",,"['ig_autofill_data', 'address_line1']",static,string,personal_information/autofill_information/autofill_information.json
