variable,value,path_1,path_2,path_3,path_4,json_name,row_path,col_path_1,col_path_1_LIST,col_path_2,col_path_2_LIST,col_path_3,col_path_3_LIST,col_path_4,col_path_4_LIST,col_path_5,col_path_5_LIST,data_type,col_path_1_values,col_path_2_values,col_path_3_values,col_path_4_values,col_path_5_values
comments_and_reactions/comments.json,"{'comments_v2': [{'timestamp': 'number', 'data': [{'comment': {'timestamp': 'number', 'comment': 'string', 'author': 'string'}}], 'title': 'string'}]}",comments_and_reactions,Missing,Missing,Missing,comments.json,comments_v2,timestamp,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,number,"{'timestamp': 'number', 'data': [{'comment': {'timestamp': 'number', 'comment': 'string', 'author': 'string'}}], 'title': 'string'}",number,Missing,Missing,Missing
comments_and_reactions/comments.json,"{'comments_v2': [{'timestamp': 'number', 'data': [{'comment': {'timestamp': 'number', 'comment': 'string', 'author': 'string'}}], 'title': 'string'}]}",comments_and_reactions,Missing,Missing,Missing,comments.json,comments_v2,data,LIST,comment,LIST,timestamp,NO LIST,Missing,NO LIST,Missing,MISSING,number,"{'timestamp': 'number', 'data': [{'comment': {'timestamp': 'number', 'comment': 'string', 'author': 'string'}}], 'title': 'string'}","{'comment': {'timestamp': 'number', 'comment': 'string', 'author': 'string'}}","{'timestamp': 'number', 'comment': 'string', 'author': 'string'}",number,Missing
comments_and_reactions/comments.json,"{'comments_v2': [{'timestamp': 'number', 'data': [{'comment': {'timestamp': 'number', 'comment': 'string', 'author': 'string'}}], 'title': 'string'}]}",comments_and_reactions,Missing,Missing,Missing,comments.json,comments_v2,data,LIST,comment,LIST,comment,NO LIST,Missing,NO LIST,Missing,MISSING,string,"{'timestamp': 'number', 'data': [{'comment': {'timestamp': 'number', 'comment': 'string', 'author': 'string'}}], 'title': 'string'}","{'comment': {'timestamp': 'number', 'comment': 'string', 'author': 'string'}}","{'timestamp': 'number', 'comment': 'string', 'author': 'string'}",string,Missing
comments_and_reactions/comments.json,"{'comments_v2': [{'timestamp': 'number', 'data': [{'comment': {'timestamp': 'number', 'comment': 'string', 'author': 'string'}}], 'title': 'string'}]}",comments_and_reactions,Missing,Missing,Missing,comments.json,comments_v2,data,LIST,comment,LIST,author,NO LIST,Missing,NO LIST,Missing,MISSING,string,"{'timestamp': 'number', 'data': [{'comment': {'timestamp': 'number', 'comment': 'string', 'author': 'string'}}], 'title': 'string'}","{'comment': {'timestamp': 'number', 'comment': 'string', 'author': 'string'}}","{'timestamp': 'number', 'comment': 'string', 'author': 'string'}",string,Missing
comments_and_reactions/comments.json,"{'comments_v2': [{'timestamp': 'number', 'data': [{'comment': {'timestamp': 'number', 'comment': 'string', 'author': 'string'}}], 'title': 'string'}]}",comments_and_reactions,Missing,Missing,Missing,comments.json,comments_v2,title,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'timestamp': 'number', 'data': [{'comment': {'timestamp': 'number', 'comment': 'string', 'author': 'string'}}], 'title': 'string'}",string,Missing,Missing,Missing
comments_and_reactions/likes_and_reactions.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",comments_and_reactions,Missing,Missing,Missing,likes_and_reactions.json,timestamp,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,number,number,Missing,Missing,Missing,Missing
comments_and_reactions/likes_and_reactions.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",comments_and_reactions,Missing,Missing,Missing,likes_and_reactions.json,media,Missing,LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,array,array,Missing,Missing,Missing,Missing
comments_and_reactions/likes_and_reactions.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",comments_and_reactions,Missing,Missing,Missing,likes_and_reactions.json,label_values,ent_field_name,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
comments_and_reactions/likes_and_reactions.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",comments_and_reactions,Missing,Missing,Missing,likes_and_reactions.json,label_values,label,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
comments_and_reactions/likes_and_reactions.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",comments_and_reactions,Missing,Missing,Missing,likes_and_reactions.json,label_values,value,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
comments_and_reactions/likes_and_reactions.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",comments_and_reactions,Missing,Missing,Missing,likes_and_reactions.json,fbid,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
comments_and_reactions/likes_and_reactions.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",comments_and_reactions,Missing,Missing,Missing,likes_and_reactions.json,ent_name,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
comments_and_reactions/likes_and_reactions_1.json,"{'timestamp': 'number', 'data': [{'reaction': {'reaction': 'string', 'actor': 'string'}}], 'title': 'string'}",comments_and_reactions,Missing,Missing,Missing,likes_and_reactions_1.json,timestamp,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,number,number,Missing,Missing,Missing,Missing
comments_and_reactions/likes_and_reactions_1.json,"{'timestamp': 'number', 'data': [{'reaction': {'reaction': 'string', 'actor': 'string'}}], 'title': 'string'}",comments_and_reactions,Missing,Missing,Missing,likes_and_reactions_1.json,data,reaction,LIST,reaction,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,string,"{'reaction': {'reaction': 'string', 'actor': 'string'}}","{'reaction': 'string', 'actor': 'string'}",string,Missing,Missing
comments_and_reactions/likes_and_reactions_1.json,"{'timestamp': 'number', 'data': [{'reaction': {'reaction': 'string', 'actor': 'string'}}], 'title': 'string'}",comments_and_reactions,Missing,Missing,Missing,likes_and_reactions_1.json,data,reaction,LIST,actor,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,string,"{'reaction': {'reaction': 'string', 'actor': 'string'}}","{'reaction': 'string', 'actor': 'string'}",string,Missing,Missing
comments_and_reactions/likes_and_reactions_1.json,"{'timestamp': 'number', 'data': [{'reaction': {'reaction': 'string', 'actor': 'string'}}], 'title': 'string'}",comments_and_reactions,Missing,Missing,Missing,likes_and_reactions_1.json,title,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
events/your_event_invitation_links.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",events,Missing,Missing,Missing,your_event_invitation_links.json,media,Missing,LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,array,array,Missing,Missing,Missing,Missing
events/your_event_invitation_links.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",events,Missing,Missing,Missing,your_event_invitation_links.json,label_values,ent_field_name,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
events/your_event_invitation_links.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",events,Missing,Missing,Missing,your_event_invitation_links.json,label_values,label,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
events/your_event_invitation_links.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",events,Missing,Missing,Missing,your_event_invitation_links.json,label_values,value,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
events/your_event_invitation_links.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",events,Missing,Missing,Missing,your_event_invitation_links.json,fbid,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
events/your_event_invitation_links.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",events,Missing,Missing,Missing,your_event_invitation_links.json,ent_name,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
events/your_event_responses.json,"{'event_responses_v2': {'events_joined': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}], 'events_interested': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}]}}",events,Missing,Missing,Missing,your_event_responses.json,event_responses_v2,events_joined,NO LIST,name,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,string,"{'events_joined': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}], 'events_interested': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}]}","{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}",string,Missing,Missing
events/your_event_responses.json,"{'event_responses_v2': {'events_joined': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}], 'events_interested': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}]}}",events,Missing,Missing,Missing,your_event_responses.json,event_responses_v2,events_joined,NO LIST,start_timestamp,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,number,"{'events_joined': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}], 'events_interested': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}]}","{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}",number,Missing,Missing
events/your_event_responses.json,"{'event_responses_v2': {'events_joined': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}], 'events_interested': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}]}}",events,Missing,Missing,Missing,your_event_responses.json,event_responses_v2,events_joined,NO LIST,end_timestamp,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,number,"{'events_joined': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}], 'events_interested': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}]}","{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}",number,Missing,Missing
events/your_event_responses.json,"{'event_responses_v2': {'events_joined': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}], 'events_interested': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}]}}",events,Missing,Missing,Missing,your_event_responses.json,event_responses_v2,events_interested,NO LIST,name,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,string,"{'events_joined': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}], 'events_interested': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}]}","{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}",string,Missing,Missing
events/your_event_responses.json,"{'event_responses_v2': {'events_joined': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}], 'events_interested': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}]}}",events,Missing,Missing,Missing,your_event_responses.json,event_responses_v2,events_interested,NO LIST,start_timestamp,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,number,"{'events_joined': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}], 'events_interested': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}]}","{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}",number,Missing,Missing
events/your_event_responses.json,"{'event_responses_v2': {'events_joined': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}], 'events_interested': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}]}}",events,Missing,Missing,Missing,your_event_responses.json,event_responses_v2,events_interested,NO LIST,end_timestamp,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,number,"{'events_joined': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}], 'events_interested': [{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}]}","{'name': 'string', 'start_timestamp': 'number', 'end_timestamp': 'number'}",number,Missing,Missing
facebook_gaming/your_page_or_groups_badges.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_gaming,Missing,Missing,Missing,your_page_or_groups_badges.json,media,Missing,LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,array,array,Missing,Missing,Missing,Missing
facebook_gaming/your_page_or_groups_badges.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_gaming,Missing,Missing,Missing,your_page_or_groups_badges.json,label_values,ent_field_name,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
facebook_gaming/your_page_or_groups_badges.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_gaming,Missing,Missing,Missing,your_page_or_groups_badges.json,label_values,label,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
facebook_gaming/your_page_or_groups_badges.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_gaming,Missing,Missing,Missing,your_page_or_groups_badges.json,label_values,value,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
facebook_gaming/your_page_or_groups_badges.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_gaming,Missing,Missing,Missing,your_page_or_groups_badges.json,fbid,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
facebook_gaming/your_page_or_groups_badges.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_gaming,Missing,Missing,Missing,your_page_or_groups_badges.json,ent_name,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
facebook_marketplace/how_active_we_think_you_are_on_marketplace.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,how_active_we_think_you_are_on_marketplace.json,media,Missing,LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,array,array,Missing,Missing,Missing,Missing
facebook_marketplace/how_active_we_think_you_are_on_marketplace.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,how_active_we_think_you_are_on_marketplace.json,label_values,ent_field_name,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
facebook_marketplace/how_active_we_think_you_are_on_marketplace.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,how_active_we_think_you_are_on_marketplace.json,label_values,label,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
facebook_marketplace/how_active_we_think_you_are_on_marketplace.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,how_active_we_think_you_are_on_marketplace.json,label_values,value,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
facebook_marketplace/how_active_we_think_you_are_on_marketplace.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,how_active_we_think_you_are_on_marketplace.json,fbid,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
facebook_marketplace/how_active_we_think_you_are_on_marketplace.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,how_active_we_think_you_are_on_marketplace.json,ent_name,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
facebook_marketplace/settings.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,settings.json,timestamp,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,number,number,Missing,Missing,Missing,Missing
facebook_marketplace/settings.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,settings.json,media,Missing,LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,array,array,Missing,Missing,Missing,Missing
facebook_marketplace/settings.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,settings.json,label_values,ent_field_name,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
facebook_marketplace/settings.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,settings.json,label_values,label,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
facebook_marketplace/settings.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,settings.json,label_values,value,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
facebook_marketplace/settings.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,settings.json,fbid,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
facebook_marketplace/settings.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,settings.json,ent_name,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
facebook_marketplace/your_marketplace_device_history.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_marketplace_device_history.json,media,Missing,LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,array,array,Missing,Missing,Missing,Missing
facebook_marketplace/your_marketplace_device_history.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_marketplace_device_history.json,label_values,ent_field_name,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
facebook_marketplace/your_marketplace_device_history.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_marketplace_device_history.json,label_values,label,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
facebook_marketplace/your_marketplace_device_history.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_marketplace_device_history.json,label_values,value,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
facebook_marketplace/your_marketplace_device_history.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_marketplace_device_history.json,fbid,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
facebook_marketplace/your_marketplace_device_history.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_marketplace_device_history.json,ent_name,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
facebook_marketplace/your_notification_status.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_notification_status.json,media,Missing,LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,array,array,Missing,Missing,Missing,Missing
facebook_marketplace/your_notification_status.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_notification_status.json,label_values,ent_field_name,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}",string,Missing,Missing,Missing
facebook_marketplace/your_notification_status.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_notification_status.json,label_values,label,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}",string,Missing,Missing,Missing
facebook_marketplace/your_notification_status.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_notification_status.json,label_values,timestamp_value,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,number,"{'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}",number,Missing,Missing,Missing
facebook_marketplace/your_notification_status.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_notification_status.json,fbid,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
facebook_marketplace/your_notification_status.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_notification_status.json,ent_name,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,string,Missing,Missing,Missing,Missing
facebook_marketplace/your_transaction_survey_information.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_transaction_survey_information.json,media,Missing,LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,array,array,Missing,Missing,Missing,Missing
facebook_marketplace/your_transaction_survey_information.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",facebook_marketplace,Missing,Missing,Missing,your_transaction_survey_information.json,label_values,ent_field_name,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}",string,Missing,Missing,Missing
