variable,value,path_1,path_2,path_3,path_4,json_name,json_1,json_2,data_type
YouTube and YouTube Music/history/watch-history.json,"{'header': 'string', 'title': 'string', 'titleUrl': 'string', 'subtitles': [{'name': 'string', 'url': 'string'}], 'time': 'string', 'products': ['string'], 'activityControls': ['string']}",YouTube and YouTube Music,history,,,watch-history.json,header,,string
YouTube and YouTube Music/history/watch-history.json,"{'header': 'string', 'title': 'string', 'titleUrl': 'string', 'subtitles': [{'name': 'string', 'url': 'string'}], 'time': 'string', 'products': ['string'], 'activityControls': ['string']}",YouTube and YouTube Music,history,,,watch-history.json,title,,string
YouTube and YouTube Music/history/watch-history.json,"{'header': 'string', 'title': 'string', 'titleUrl': 'string', 'subtitles': [{'name': 'string', 'url': 'string'}], 'time': 'string', 'products': ['string'], 'activityControls': ['string']}",YouTube and YouTube Music,history,,,watch-history.json,titleUrl,,string
YouTube and YouTube Music/history/watch-history.json,"{'header': 'string', 'title': 'string', 'titleUrl': 'string', 'subtitles': [{'name': 'string', 'url': 'string'}], 'time': 'string', 'products': ['string'], 'activityControls': ['string']}",YouTube and YouTube Music,history,,,watch-history.json,subtitles,name,
YouTube and YouTube Music/history/watch-history.json,"{'header': 'string', 'title': 'string', 'titleUrl': 'string', 'subtitles': [{'name': 'string', 'url': 'string'}], 'time': 'string', 'products': ['string'], 'activityControls': ['string']}",YouTube and YouTube Music,history,,,watch-history.json,subtitles,url,
YouTube and YouTube Music/history/watch-history.json,"{'header': 'string', 'title': 'string', 'titleUrl': 'string', 'subtitles': [{'name': 'string', 'url': 'string'}], 'time': 'string', 'products': ['string'], 'activityControls': ['string']}",YouTube and YouTube Music,history,,,watch-history.json,time,,string
YouTube and YouTube Music/history/watch-history.json,"{'header': 'string', 'title': 'string', 'titleUrl': 'string', 'subtitles': [{'name': 'string', 'url': 'string'}], 'time': 'string', 'products': ['string'], 'activityControls': ['string']}",YouTube and YouTube Music,history,,,watch-history.json,products,,string
YouTube and YouTube Music/history/watch-history.json,"{'header': 'string', 'title': 'string', 'titleUrl': 'string', 'subtitles': [{'name': 'string', 'url': 'string'}], 'time': 'string', 'products': ['string'], 'activityControls': ['string']}",YouTube and YouTube Music,history,,,watch-history.json,activityControls,,string
