column_name,path,list_path,subfield_path,var_type,data_type
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
CommentContent,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentContent']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentContent'],list,string
RawTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'RawTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['RawTime'],list,number
CommentTime,"['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments', 'CommentTime']","['Tiktok Live', 'Watch Live History', 'WatchLiveMap', '$NUMBER', 'Comments']",['CommentTime'],list,string
