variable,value,path_1,path_2,path_3,path_4,json_name,row_path,col_path_1,col_path_1_LIST,col_path_2,col_path_2_LIST,col_path_3,col_path_3_LIST,col_path_4,col_path_4_LIST,col_path_5,col_path_5_LIST,col_path_6,col_path_6_LIST,col_path_7,col_path_7_LIST,col_path_8,col_path_8_LIST,data_type
data/tweets.js,"{'tweet': {'edit_info': {'initial': {'editTweetIds': ['string'], 'editableUntil': 'string', 'editsRemaining': 'string', 'isEditEligible': 'boolean'}}, 'retweeted': 'boolean', 'source': 'string', 'entities': {'hashtags': ['array'], 'symbols': ['array'], 'user_mentions': [{'name': 'string', 'screen_name': 'string', 'indices': ['string'], 'id_str': 'string', 'id': 'string'}], 'urls': ['array']}, 'display_text_range': ['string'], 'favorite_count': 'string', 'id_str': 'string', 'truncated': 'boolean', 'retweet_count': 'string', 'id': 'string', 'created_at': 'string', 'favorited': 'boolean', 'full_text': 'string', 'lang': 'string'}}",data,tweets.js,Missing,Missing,tweets.js,tweet,entities,NO LIST,user_mentions,NO LIST,id_str,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/tweets.js,"{'tweet': {'edit_info': {'initial': {'editTweetIds': ['string'], 'editableUntil': 'string', 'editsRemaining': 'string', 'isEditEligible': 'boolean'}}, 'retweeted': 'boolean', 'source': 'string', 'entities': {'hashtags': ['array'], 'symbols': ['array'], 'user_mentions': [{'name': 'string', 'screen_name': 'string', 'indices': ['string'], 'id_str': 'string', 'id': 'string'}], 'urls': ['array']}, 'display_text_range': ['string'], 'favorite_count': 'string', 'id_str': 'string', 'truncated': 'boolean', 'retweet_count': 'string', 'id': 'string', 'created_at': 'string', 'favorited': 'boolean', 'full_text': 'string', 'lang': 'string'}}",data,tweets.js,Missing,Missing,tweets.js,tweet,entities,NO LIST,user_mentions,NO LIST,id,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/tweets.js,"{'tweet': {'edit_info': {'initial': {'editTweetIds': ['string'], 'editableUntil': 'string', 'editsRemaining': 'string', 'isEditEligible': 'boolean'}}, 'retweeted': 'boolean', 'source': 'string', 'entities': {'hashtags': ['array'], 'symbols': ['array'], 'user_mentions': [{'name': 'string', 'screen_name': 'string', 'indices': ['string'], 'id_str': 'string', 'id': 'string'}], 'urls': ['array']}, 'display_text_range': ['string'], 'favorite_count': 'string', 'id_str': 'string', 'truncated': 'boolean', 'retweet_count': 'string', 'id': 'string', 'created_at': 'string', 'favorited': 'boolean', 'full_text': 'string', 'lang': 'string'}}",data,tweets.js,Missing,Missing,tweets.js,tweet,entities,NO LIST,urls,NO LIST,Missing,LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,array
data/tweets.js,"{'tweet': {'edit_info': {'initial': {'editTweetIds': ['string'], 'editableUntil': 'string', 'editsRemaining': 'string', 'isEditEligible': 'boolean'}}, 'retweeted': 'boolean', 'source': 'string', 'entities': {'hashtags': ['array'], 'symbols': ['array'], 'user_mentions': [{'name': 'string', 'screen_name': 'string', 'indices': ['string'], 'id_str': 'string', 'id': 'string'}], 'urls': ['array']}, 'display_text_range': ['string'], 'favorite_count': 'string', 'id_str': 'string', 'truncated': 'boolean', 'retweet_count': 'string', 'id': 'string', 'created_at': 'string', 'favorited': 'boolean', 'full_text': 'string', 'lang': 'string'}}",data,tweets.js,Missing,Missing,tweets.js,tweet,display_text_range,NO LIST,Missing,LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/tweets.js,"{'tweet': {'edit_info': {'initial': {'editTweetIds': ['string'], 'editableUntil': 'string', 'editsRemaining': 'string', 'isEditEligible': 'boolean'}}, 'retweeted': 'boolean', 'source': 'string', 'entities': {'hashtags': ['array'], 'symbols': ['array'], 'user_mentions': [{'name': 'string', 'screen_name': 'string', 'indices': ['string'], 'id_str': 'string', 'id': 'string'}], 'urls': ['array']}, 'display_text_range': ['string'], 'favorite_count': 'string', 'id_str': 'string', 'truncated': 'boolean', 'retweet_count': 'string', 'id': 'string', 'created_at': 'string', 'favorited': 'boolean', 'full_text': 'string', 'lang': 'string'}}",data,tweets.js,Missing,Missing,tweets.js,tweet,favorite_count,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/tweets.js,"{'tweet': {'edit_info': {'initial': {'editTweetIds': ['string'], 'editableUntil': 'string', 'editsRemaining': 'string', 'isEditEligible': 'boolean'}}, 'retweeted': 'boolean', 'source': 'string', 'entities': {'hashtags': ['array'], 'symbols': ['array'], 'user_mentions': [{'name': 'string', 'screen_name': 'string', 'indices': ['string'], 'id_str': 'string', 'id': 'string'}], 'urls': ['array']}, 'display_text_range': ['string'], 'favorite_count': 'string', 'id_str': 'string', 'truncated': 'boolean', 'retweet_count': 'string', 'id': 'string', 'created_at': 'string', 'favorited': 'boolean', 'full_text': 'string', 'lang': 'string'}}",data,tweets.js,Missing,Missing,tweets.js,tweet,id_str,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/tweets.js,"{'tweet': {'edit_info': {'initial': {'editTweetIds': ['string'], 'editableUntil': 'string', 'editsRemaining': 'string', 'isEditEligible': 'boolean'}}, 'retweeted': 'boolean', 'source': 'string', 'entities': {'hashtags': ['array'], 'symbols': ['array'], 'user_mentions': [{'name': 'string', 'screen_name': 'string', 'indices': ['string'], 'id_str': 'string', 'id': 'string'}], 'urls': ['array']}, 'display_text_range': ['string'], 'favorite_count': 'string', 'id_str': 'string', 'truncated': 'boolean', 'retweet_count': 'string', 'id': 'string', 'created_at': 'string', 'favorited': 'boolean', 'full_text': 'string', 'lang': 'string'}}",data,tweets.js,Missing,Missing,tweets.js,tweet,truncated,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,boolean
data/tweets.js,"{'tweet': {'edit_info': {'initial': {'editTweetIds': ['string'], 'editableUntil': 'string', 'editsRemaining': 'string', 'isEditEligible': 'boolean'}}, 'retweeted': 'boolean', 'source': 'string', 'entities': {'hashtags': ['array'], 'symbols': ['array'], 'user_mentions': [{'name': 'string', 'screen_name': 'string', 'indices': ['string'], 'id_str': 'string', 'id': 'string'}], 'urls': ['array']}, 'display_text_range': ['string'], 'favorite_count': 'string', 'id_str': 'string', 'truncated': 'boolean', 'retweet_count': 'string', 'id': 'string', 'created_at': 'string', 'favorited': 'boolean', 'full_text': 'string', 'lang': 'string'}}",data,tweets.js,Missing,Missing,tweets.js,tweet,retweet_count,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/tweets.js,"{'tweet': {'edit_info': {'initial': {'editTweetIds': ['string'], 'editableUntil': 'string', 'editsRemaining': 'string', 'isEditEligible': 'boolean'}}, 'retweeted': 'boolean', 'source': 'string', 'entities': {'hashtags': ['array'], 'symbols': ['array'], 'user_mentions': [{'name': 'string', 'screen_name': 'string', 'indices': ['string'], 'id_str': 'string', 'id': 'string'}], 'urls': ['array']}, 'display_text_range': ['string'], 'favorite_count': 'string', 'id_str': 'string', 'truncated': 'boolean', 'retweet_count': 'string', 'id': 'string', 'created_at': 'string', 'favorited': 'boolean', 'full_text': 'string', 'lang': 'string'}}",data,tweets.js,Missing,Missing,tweets.js,tweet,id,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/tweets.js,"{'tweet': {'edit_info': {'initial': {'editTweetIds': ['string'], 'editableUntil': 'string', 'editsRemaining': 'string', 'isEditEligible': 'boolean'}}, 'retweeted': 'boolean', 'source': 'string', 'entities': {'hashtags': ['array'], 'symbols': ['array'], 'user_mentions': [{'name': 'string', 'screen_name': 'string', 'indices': ['string'], 'id_str': 'string', 'id': 'string'}], 'urls': ['array']}, 'display_text_range': ['string'], 'favorite_count': 'string', 'id_str': 'string', 'truncated': 'boolean', 'retweet_count': 'string', 'id': 'string', 'created_at': 'string', 'favorited': 'boolean', 'full_text': 'string', 'lang': 'string'}}",data,tweets.js,Missing,Missing,tweets.js,tweet,created_at,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/tweets.js,"{'tweet': {'edit_info': {'initial': {'editTweetIds': ['string'], 'editableUntil': 'string', 'editsRemaining': 'string', 'isEditEligible': 'boolean'}}, 'retweeted': 'boolean', 'source': 'string', 'entities': {'hashtags': ['array'], 'symbols': ['array'], 'user_mentions': [{'name': 'string', 'screen_name': 'string', 'indices': ['string'], 'id_str': 'string', 'id': 'string'}], 'urls': ['array']}, 'display_text_range': ['string'], 'favorite_count': 'string', 'id_str': 'string', 'truncated': 'boolean', 'retweet_count': 'string', 'id': 'string', 'created_at': 'string', 'favorited': 'boolean', 'full_text': 'string', 'lang': 'string'}}",data,tweets.js,Missing,Missing,tweets.js,tweet,favorited,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,boolean
data/tweets.js,"{'tweet': {'edit_info': {'initial': {'editTweetIds': ['string'], 'editableUntil': 'string', 'editsRemaining': 'string', 'isEditEligible': 'boolean'}}, 'retweeted': 'boolean', 'source': 'string', 'entities': {'hashtags': ['array'], 'symbols': ['array'], 'user_mentions': [{'name': 'string', 'screen_name': 'string', 'indices': ['string'], 'id_str': 'string', 'id': 'string'}], 'urls': ['array']}, 'display_text_range': ['string'], 'favorite_count': 'string', 'id_str': 'string', 'truncated': 'boolean', 'retweet_count': 'string', 'id': 'string', 'created_at': 'string', 'favorited': 'boolean', 'full_text': 'string', 'lang': 'string'}}",data,tweets.js,Missing,Missing,tweets.js,tweet,full_text,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/tweets.js,"{'tweet': {'edit_info': {'initial': {'editTweetIds': ['string'], 'editableUntil': 'string', 'editsRemaining': 'string', 'isEditEligible': 'boolean'}}, 'retweeted': 'boolean', 'source': 'string', 'entities': {'hashtags': ['array'], 'symbols': ['array'], 'user_mentions': [{'name': 'string', 'screen_name': 'string', 'indices': ['string'], 'id_str': 'string', 'id': 'string'}], 'urls': ['array']}, 'display_text_range': ['string'], 'favorite_count': 'string', 'id_str': 'string', 'truncated': 'boolean', 'retweet_count': 'string', 'id': 'string', 'created_at': 'string', 'favorited': 'boolean', 'full_text': 'string', 'lang': 'string'}}",data,tweets.js,Missing,Missing,tweets.js,tweet,lang,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/ageinfo.js,"{'ageMeta': {'ageInfo': {'age': ['string'], 'birthDate': 'string'}}}",data,ageinfo.js,Missing,Missing,ageinfo.js,ageMeta,ageInfo,NO LIST,age,NO LIST,Missing,LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/ageinfo.js,"{'ageMeta': {'ageInfo': {'age': ['string'], 'birthDate': 'string'}}}",data,ageinfo.js,Missing,Missing,ageinfo.js,ageMeta,ageInfo,NO LIST,birthDate,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/shopify-account.js,No data,data,shopify-account.js,Missing,Missing,shopify-account.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/article.js,No data,data,article.js,Missing,Missing,article.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/community-note-tombstone.js,No data,data,community-note-tombstone.js,Missing,Missing,community-note-tombstone.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/shop-module.js,No data,data,shop-module.js,Missing,Missing,shop-module.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/screen-name-change.js,"{'screenNameChange': {'accountId': 'string', 'screenNameChange': {'changedAt': 'string', 'changedFrom': 'string', 'changedTo': 'string'}}}",data,screen-name-change.js,Missing,Missing,screen-name-change.js,screenNameChange,accountId,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/screen-name-change.js,"{'screenNameChange': {'accountId': 'string', 'screenNameChange': {'changedAt': 'string', 'changedFrom': 'string', 'changedTo': 'string'}}}",data,screen-name-change.js,Missing,Missing,screen-name-change.js,screenNameChange,screenNameChange,NO LIST,changedAt,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/screen-name-change.js,"{'screenNameChange': {'accountId': 'string', 'screenNameChange': {'changedAt': 'string', 'changedFrom': 'string', 'changedTo': 'string'}}}",data,screen-name-change.js,Missing,Missing,screen-name-change.js,screenNameChange,screenNameChange,NO LIST,changedFrom,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/screen-name-change.js,"{'screenNameChange': {'accountId': 'string', 'screenNameChange': {'changedAt': 'string', 'changedFrom': 'string', 'changedTo': 'string'}}}",data,screen-name-change.js,Missing,Missing,screen-name-change.js,screenNameChange,screenNameChange,NO LIST,changedTo,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/email-address-change.js,"{'emailAddressChange': {'accountId': 'string', 'emailChange': {'changedAt': 'string', 'changedTo': 'string'}}}",data,email-address-change.js,Missing,Missing,email-address-change.js,emailAddressChange,accountId,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/email-address-change.js,"{'emailAddressChange': {'accountId': 'string', 'emailChange': {'changedAt': 'string', 'changedTo': 'string'}}}",data,email-address-change.js,Missing,Missing,email-address-change.js,emailAddressChange,emailChange,NO LIST,changedAt,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/email-address-change.js,"{'emailAddressChange': {'accountId': 'string', 'emailChange': {'changedAt': 'string', 'changedTo': 'string'}}}",data,email-address-change.js,Missing,Missing,email-address-change.js,emailAddressChange,emailChange,NO LIST,changedTo,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
data/twitter-shop.js,No data,data,twitter-shop.js,Missing,Missing,twitter-shop.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/community-note-rating.js,No data,data,community-note-rating.js,Missing,Missing,community-note-rating.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/audio-video-calls-in-dm.js,No data,data,audio-video-calls-in-dm.js,Missing,Missing,audio-video-calls-in-dm.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/periscope-broadcast-metadata.js,No data,data,periscope-broadcast-metadata.js,Missing,Missing,periscope-broadcast-metadata.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/community-tweet.js,No data,data,community-tweet.js,Missing,Missing,community-tweet.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/protected-history.js,No data,data,protected-history.js,Missing,Missing,protected-history.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/phone-number.js,No data,data,phone-number.js,Missing,Missing,phone-number.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/branch-links.js,No data,data,branch-links.js,Missing,Missing,branch-links.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/catalog-item.js,No data,data,catalog-item.js,Missing,Missing,catalog-item.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/contact.js,No data,data,contact.js,Missing,Missing,contact.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/audio-video-calls-in-dm-recipient-sessions.js,No data,data,audio-video-calls-in-dm-recipient-sessions.js,Missing,Missing,audio-video-calls-in-dm-recipient-sessions.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/ad-online-conversions-unattributed.js,No data,data,ad-online-conversions-unattributed.js,Missing,Missing,ad-online-conversions-unattributed.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
data/mute.js,No data,data,mute.js,Missing,Missing,mute.js,No data,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,Missing,MISSING,
