json_name,column_name,path,list_path,subfield_path,var_type,data_type,file_path
istoricul căutărilor.json,header,['header'],[],['header'],list,string,istoric/istoricul căutărilor.json
istoricul căutărilor.json,title,['title'],[],['title'],list,string,istoric/istoricul căutărilor.json
istoricul căutărilor.json,titleUrl,['titleUrl'],[],['titleUrl'],list,string,istoric/istoricul căutărilor.json
istoricul căutărilor.json,description,['description'],[],['description'],list,string,istoric/istoricul căutărilor.json
istoricul căutărilor.json,time,['time'],[],['time'],list,string,istoric/istoricul căutărilor.json
istoricul căutărilor.json,products,['products'],[],['products'],list,string,istoric/istoricul căutărilor.json
istoricul căutărilor.json,activityControls,['activityControls'],[],['activityControls'],list,string,istoric/istoricul căutărilor.json
istoricul-vizionărilor.json,header,['header'],[],['header'],list,string,istoric/istoricul-vizionărilor.json
istoricul-vizionărilor.json,title,['title'],[],['title'],list,string,istoric/istoricul-vizionărilor.json
istoricul-vizionărilor.json,titleUrl,['titleUrl'],[],['titleUrl'],list,string,istoric/istoricul-vizionărilor.json
istoricul-vizionărilor.json,time,['time'],[],['time'],list,string,istoric/istoricul-vizionărilor.json
istoricul-vizionărilor.json,products,['products'],[],['products'],list,string,istoric/istoricul-vizionărilor.json
istoricul-vizionărilor.json,activityControls,['activityControls'],[],['activityControls'],list,string,istoric/istoricul-vizionărilor.json
istoricul căutărilor.json,name,"['details', 'name']",['details'],['name'],list,string,istoric/istoricul căutărilor.json
istoricul-vizionărilor.json,name,"['subtitles', 'name']",['subtitles'],['name'],list,string,istoric/istoricul-vizionărilor.json
istoricul-vizionărilor.json,url,"['subtitles', 'url']",['subtitles'],['url'],list,string,istoric/istoricul-vizionărilor.json
